Product_ID,Product_Title,Product_Rating,Category,Discounted_Price,Actual_Price,Discount_Percentage
503,Mesh Light Weight,4,Men,445,999,55.46%
504,Lace Up For,3.8,Men,379,999,62.06%
505,Sneakers For Men,4.1,Men,1299,2999,56.69%
506,Combo Pack of,3.8,Men,569,999,43.04%
507,Women Silver Heels,3.7,Women,455,999,54.45%
508,Flip Flops,3.8,Women,179,499,64.13%
509,EMERGO RUNNER LP,4.3,Men,1649,2999,45.02%
510,BUGGU Canvas 4,4.3,Women,449,449,0.00%
511,Slip On For,3.3,Men,999,3485,71.33%
512,Fashion and Stylish,4.2,Men,599,1699,64.74%
513,Flip Flops,3.7,Women,199,499,60.12%
514,"Women Black, Beige",4.1,Women,349,699,50.07%
515,Stylish Design Sneakers,3.8,Men,249,499,50.10%
516,Mojaris For Women,4.3,Women,260,399,34.84%
517,Casuals For Men,3.6,Men,444,699,36.48%
518,Men's Formal Lace,4.2,Men,698,699,0.14%
519,Partywear Ethnic Womens,3.9,Women,299,499,40.08%
520,JESSICA Running Shoes,4.2,Women,849,899,5.56%
521,Women Beige Flats,4.1,Women,389,999,61.06%
522,0224 Slip On,3.8,Men,322,999,67.77%
523,WILLY-2 Bellies For,3.3,Women,449,499,10.02%
524,Slides,4,Women,275,999,72.47%
525,Women Blue Flats,4.2,Women,407,999,59.26%
526,Vendoz Women Sneaker,3.8,Women,499,569,12.30%
527,Mojaris For Men,4.4,Men,445,799,44.31%
528,Pure Syntethic Leather,4,Men,458,999,54.15%
529,Totu Womens Black,3.8,Women,199,499,60.12%
530,Sneakers For Women,4.4,Women,2562,4095,37.44%
531,Latest Ladies Sports,4.3,Women,990,999,0.90%
532,Women Black Heels,3.9,Women,278,799,65.21%
533,AB1-SX00172L Casuals For,4.2,Women,769,799,3.75%
534,Flip Flops,3.7,Women,199,499,60.12%
535,Running Shoes For,3.9,Men,399,999,60.06%
536,Stoker.18 Badminton Shoes,4.3,Women,1395,4999,72.09%
537,mojari Jutis For,4.2,Women,265,399,33.58%
538,Boots For Women,4.1,Women,999,1699,41.20%
539,Men Black Sandal,4.1,Men,672,799,15.89%
540,Women Gold Heels,4.1,Women,569,999,43.04%
541,Ankle Length &,3.6,Women,429,999,57.06%
542,Women Gold Wedges,3.4,Women,626,999,37.34%
543,Women Black Wedges,4.1,Women,474,999,52.55%
544,Mojaris For Men,4.8,Men,379,999,62.06%
545,Slip On For,4.7,Women,339,799,57.57%
546,ZELT SL 2.0,4.3,Men,2303,4799,52.01%
547,Women Grey Casual,3.9,Women,322,999,67.77%
548,Flip Flops,3.9,Women,299,599,50.08%
549,Vogue classy slipon,4.4,Men,349,999,65.07%
550,Jutis For Women,3.8,Women,210,499,57.92%
551,Perfect Stylish Girls,4.1,Women,309,499,38.08%
552,ARYA - DIFFERENT,4.2,Women,2364,4299,45.01%
553,Women Black Bellies,4.2,Women,271,799,66.08%
554,Corporate XI Office,3.7,Men,499,999,50.05%
555,Combo Pack of,4,Men,634,2495,74.59%
556,Bellies For Women,3.9,Women,284,1299,78.14%
557,Men Tan Casual,4.1,Men,379,999,62.06%
558,Women Blue Wedges,4.3,Women,399,1200,66.75%
559,party 73 Ethnic,4.1,Men,499,999,50.05%
560,Women Red Wedges,4.1,Women,375,499,24.85%
561,Amazon Brand -,4.7,Men,399,399,0.00%
562,Magnet Strap Mesh,3.7,Men,439,1499,70.71%
563,Cruxston Wn s,4.9,Women,1800,3999,54.99%
564,Women Black Heels,4.2,Women,379,599,36.73%
565,Women Pink Wedges,4.3,Women,439,599,26.71%
566,Women Pink Flats,4.2,Women,312,999,68.77%
567,Jutis For Women,3.8,Women,995,1695,41.30%
568,DSL-OS1985-BLACK Boots For,3.8,Women,2467,4495,45.12%
569,Zar Check Sneakers,3.7,Men,529,999,47.05%
570,Good Quality Boots,4.2,Women,499,999,50.05%
571,Women Black Heels,4.1,Women,578,649,10.94%
572,Green Gold Party,3.8,Women,395,599,34.06%
573,Slippers,4.4,Men,325,999,67.47%
574,Slides,4,Men,220,299,26.42%
575,Shark casual shoes,4.1,Women,393,999,60.66%
576,Boots For Women,4.7,Women,2113,2895,27.01%
577,Bellies For Women,4.5,Women,499,999,50.05%
578,Jutis For Women,4,Women,284,799,64.46%
579,Loafers For Men,4.1,Men,269,499,46.09%
580,sports shoes for,3.9,,774,999,22.52%
581,Highland Boots For,3.9,Men,949,2849,66.69%
582,TYSON Running Shoes,4.1,Men,999,1199,16.68%
583,Bellies For Women,3.9,Women,309,999,69.07%
584,Women Orange Heels,4,,438,839,47.80%
585,1514 Mocassin For,4.2,Men,649,1299,50.04%
586,Formal Shoes Slip,4.1,Men,664,699,5.01%
587,FLEX ADVANTAGE 2.0-,4.5,Men,2399,5999,60.01%
588,women bellies Loafers,4,Women,549,999,45.05%
589,CONCUESTER Running Shoes,4.3,Men,1800,3599,49.99%
590,Men Brown Casual,4.1,Men,734,799,8.14%
591,Sparx Women SL-120,4.1,Women,494,549,10.02%
592,"Riya-01SportsShoes,RunningShoes,WalkingShoes,Casual Running Shoes",4,Women,464,489,5.11%
593,Boots For Women,3.8,Women,498,999,50.15%
594,Women Black Heels,3.5,Women,363,999,63.66%
595,Boots For Women,4.5,Women,1589,5299,70.01%
596,Women Beige Flats,4.2,Women,198,499,60.32%
597,Training & Gym,4.3,Women,2436,4499,45.85%
598,Women Multicolor Flats,3.5,Women,319,499,36.07%
599,Canvas Shoes For,4.1,Men,629,1499,58.04%
600,Boots For Women,4.6,Women,3219,6599,51.22%
601,Boots For Men,4.1,Men,439,999,56.06%
602,Black & Cream,3.8,Women,442,989,50.11%
603,Partywear white ethnic,3.8,Men,699,999,30.03%
604,Women Jutis For,3.9,Women,269,700,61.57%
605,W Flex Trainer,4.2,Women,2217,5733,59.61%
606,Mojaris For Men,3.3,Men,435,855,60.06%
607,Zipper Synthetic Leather,4.3,Women,498,999,50.15%
608,Womens Comfort Stylish,4,Women,340,1497,77.29%
609,Women Grey Heels,4.2,Women,599,999,40.04%
610,Radiate XT Jelly,4.5,Women,2279,3999,43.01%
611,Women SL-122 Navy,4.2,Women,849,999,15.02%
612,Jutis For Women,4,Women,189,499,62.12%
613,"New Trendy, Stylish",4.3,Women,499,1599,68.79%
614,ESSENCE Men's Synthetic,3.6,Men,449,449,0.00%
615,Men Tan Sandal,4,Men,449,999,55.06%
616,DOCTOR EXTRA SOFT,4.1,Women,360,599,39.90%
617,Slides,4.1,Women,279,499,44.09%
618,NORTH Running Shoes,4.2,Men,1448,1499,3.40%
619,Training & Gym,4.1,Women,379,999,62.06%
620,Oxford For Men,4.2,Men,1619,5399,70.01%
621,Slides,3.4,Men,425,999,57.46%
622,Jutis For Women,3.9,Women,299,599,50.08%
623,Men Tan Sandal,4,Men,378,900,58.00%
624,Men Maroon Sandal,3.6,Men,873,2299,62.03%
625,New Latest Design,4,Men,399,499,20.04%
626,100% GENUINE LEATHER,3.3,Men,1299,3299,60.62%
627,Jalsa Nagra Jutti,3.9,Men,399,999,60.06%
628,Women Pink Flats,4.7,Women,316,999,68.37%
629,DRAGON LADIES Running,4.1,Women,1499,1699,11.77%
630,Jalsa Nagra Jutti,4,Men,350,499,29.86%
631,Ethnic Embroidery Jutis,4,Women,199,699,71.53%
632,Slip On For,4.7,Women,339,799,57.57%
633,Men Black Sandal,4.2,Men,299,599,50.08%
634,Women Beige Bellies,3.7,Women,349,899,61.18%
635,"Women Blue, Multicolor",4.1,Women,474,999,52.55%
636,Corporate Oxford For,4.1,Men,1049,1199,12.51%
637,Men Grey Sports,4.1,Men,1499,2499,40.02%
638,Men Grey Clogs,3.7,Men,349,999,65.07%
639,"Women Gold, Brown",3.9,Women,474,999,52.55%
640,Sports Shoes Casuals,4.1,Men,1689,1699,0.59%
641,Slip On For,4,Men,499,999,50.05%
642,Perfect Stylish Girls,4,Women,299,499,40.08%
643,Running Shoes For,4.1,Women,1379,2299,40.02%
644,Party Wear Royal,4.3,Men,569,1299,56.20%
645,Slip On For,3,Women,711,999,28.83%
646,Girls Stylish Cut,4,Women,349,499,30.06%
647,GO WALK LITE,4.4,Women,3499,4999,30.01%
648,Jutis For Women,3,,219,499,56.11%
649,Women Black Heels,3.4,Women,749,999,25.03%
650,ARYA - DIFFERENT,4.2,Women,2794,4299,35.01%
651,Men Maroon Sandal,3.9,Men,899,1299,30.79%
652,Women Multicolor Wedges,4.1,Women,399,499,20.04%
653,Women Black Heels,4.3,Women,474,999,52.55%
654,Slides,4.2,Men,199,999,80.08%
655,Women Brown Bellies,4.1,Women,275,699,60.66%
656,Rosy-12 Canvas shoes,4,,379,499,24.05%
657,FASHION SHOE Loafers,4.3,Men,400,999,59.96%
658,Women Black Heels,4,Women,399,699,42.92%
659,Men Blue Clogs,3.8,Men,292,1249,76.62%
660,Men Tan Sandal,4,Men,358,999,64.16%
661,Slides,3.6,Men,379,999,62.06%
662,Girl's Synthetic Leather,3.5,Women,299,699,57.22%
663,ligero Men's Olive,3.4,Men,499,599,16.69%
664,Perfect Stylish Girls,3.9,Women,455,981,60.06%
665,"Women Black, Black",3.8,Women,162,215,16.47%
666,Catwalk Tan Leather,4.2,Women,1326,1421,6.69%
667,Walking Shoes For,4.4,Women,1229,4099,70.02%
668,Women Black Wedges,4.1,Women,399,899,55.62%
669,Bxxy Men's Formal,4.1,Men,481,999,51.85%
670,UPCOURT 3 Badminton,4.3,Men,2279,3999,43.01%
671,Loafers Jutis For,3.9,Men,939,1499,37.36%
672,Elasto-02 Peach Pink,4.2,Women,699,1499,53.37%
673,Women Black Heels,4.2,Women,425,499,14.83%
674,88 Running Shoes,4.3,Women,819,999,18.02%
675,Women Black Heels,3.7,Women,1365,2495,45.29%
676,Women Gold Wedges,4.1,Women,499,999,50.05%
677,Lace Up For,5,Men,1494,2490,40.00%
678,Mojaris For Men,3.9,Men,749,999,25.03%
679,Men Blue Flats,3.5,Men,399,999,60.06%
680,Latest Collection &,4.2,Women,475,999,52.45%
681,Slides,4.1,Men,249,499,50.10%
682,DAILY 3.0 Sneakers,4.1,Men,3079,5599,45.01%
683,Slides,3.9,Men,499,799,37.55%
684,Training & Gym,4,,575,2249,74.43%
685,Boots For Women,4.2,Women,599,999,40.04%
686,Girls Stylish &,4.2,Women,411,1017,60.46%
687,Women Brown Heels,4.2,,425,499,14.83%
688,Sneakers For Men,3.9,Men,729,1299,43.88%
689,Jutis For Women,3.9,Women,191,599,68.11%
690,Urban Graphicster Wn's,4,Women,917,2999,69.42%
691,Men Black Sandal,4.3,Men,1524,2499,39.02%
692,BMW MMS Kart,4.4,Men,4859,8999,46.01%
693,Women White Heels,3.9,Women,977,2095,53.37%
694,88 Running Shoes,4.3,Women,819,999,18.02%
695,Trenzo II IDP,4.1,Men,1048,3132,65.09%
696,Synthetic Leather Casual,4.2,Women,460,999,53.95%
697,Fashion-02 Grey Pink,4,Women,616,999,38.34%
698,Women Blue Bellies,3.9,Women,299,599,50.08%
699,ALICE Running Shoes,4.4,Women,974,1299,25.02%
700,Patent Bellies For,4.1,Women,350,999,64.97%
701,Women Beige Flats,3.2,Women,633,699,9.44%
702,Women Gold Wedges,4.3,Women,989,3299,70.02%
703,Beautiful Jutis For,4,Women,314,499,37.07%
704,NRGY Neko Slip-On,4.2,,2279,5999,62.01%
705,Asian Barfi-21 Peach,3.6,Women,449,599,25.04%
706,Women Girl's Fashion,4,Women,251,699,64.09%
707,"Men Red, Black",3.3,Men,429,1000,57.10%
708,Sneakers For Women,4,Women,449,999,55.06%
709,Women Gold Heels,4.2,Women,368,1299,71.67%
710,High Ankle Denim,4.4,Women,492,999,50.75%
711,Jutis For Men,4.2,Men,439,815,55.06%
712,Women Blue Flats,3.7,Women,130,485,73.20%
713,Sneakers for men,4.2,Men,450,999,54.96%
714,Sneakers For Women,4.3,Women,449,999,55.06%
715,Combo Pack of,4,Women,483,998,51.60%
716,Women Multicolor Flats,4.1,Women,335,499,32.87%
717,"Men Black, Tan",3.9,Men,379,999,62.06%
718,Boots For Women,4.3,Women,599,999,40.04%
719,Men Black Sandal,4.3,Men,629,699,10.01%
720,DOCTOR EXTRA SOFT,4.1,Men,452,835,43.80%
721,Women Multicolor Flats,3.7,Women,499,799,37.55%
722,Women SL-124 Grey,4.3,Women,840,999,15.92%
723,Jalsa Jutis For,4,Men,699,799,12.52%
724,SM-276 Running Shoes,4.2,Men,779,1249,37.63%
725,Combo Pack of,3.8,Men,424,699,39.34%
726,"Women Black, Green",3.8,Women,863,738,6.96%
727,"punjabi jutti ,",4,Men,245,499,50.90%
728,ARYA - DIFFERENT,4.2,Women,2364,4299,45.01%
729,Slides,3.7,,419,998,58.02%
730,Casuals For Men,3.9,Men,249,499,50.10%
731,Men's Running Shoes,3.8,Men,349,999,65.07%
732,Sneakers For Men,4.1,Men,369,699,47.21%
733,Relax Sports Running,4.1,Men,499,999,50.05%
734,Women Pink Wedges,4.1,Women,1393,1990,30.00%
735,Women Copper Flats,4,Women,381,999,61.86%
736,High Heel Canvas,4.7,Women,599,999,40.04%
737,Longwalk Women Latest,3.8,Women,519,647,19.78%
738,Training & Gym,4,,275,499,44.89%
739,Men's Brown Ethnic,3.8,Men,749,999,25.03%
740,Bouncer-01 Running shoes,4.1,Men,759,999,24.02%
741,Fashion and Stylish,4.2,Men,599,1699,64.74%
742,Synthetic Leather Casual,4.2,Women,398,1399,71.55%
743,PATRIOT 10 Running,4.4,Women,2267,3999,43.31%
744,Women Black Heels,4.1,Women,545,813,38.04%
745,Women Black Heels,3.5,Women,399,1999,80.04%
746,White Sneakers Sneakers,4,Men,348,999,65.17%
747,Loafers For Men,4,Men,399,999,60.06%
748,Classy Sneakers For,3.8,Men,289,699,58.66%
749,Slides,3.3,Women,237,599,60.43%
750,Sneakers For Men,3.9,Men,417,999,58.26%
751,"Men's Stylish Slip-on,",4.2,Men,458,999,54.15%
752,Jutis For Women,4,Women,199,499,60.12%
753,"Men Navy, Orange",4.1,Men,608,749,18.83%
754,Slides,3.9,Men,238,999,76.18%
755,Women Black Flats,4,Women,298,999,70.17%
756,Mojaris For Men,3.8,Men,498,999,50.15%
757,Women Tan Flats,3.9,Women,399,899,55.62%
758,Incite FS Jelly,4.1,Women,2839,4999,43.21%
759,Walking Shoes For,4.1,Women,664,999,33.53%
760,Women Yellow Heels,4,,474,999,52.55%
761,Jutis For Men,3.9,Men,258,499,48.30%
762,Leather Casual Stylish,4.3,Women,395,999,60.46%
763,Fashionable Boots for,4.3,Women,549,999,45.05%
764,Women Pink Heels,4.1,Women,549,999,45.05%
765,Loafers For Women,4,Women,299,999,70.07%
766,Women Pink Heels,4.1,Women,599,1299,53.89%
767,Slip On For,3.9,Men,319,999,68.07%
768,Slides,3.9,Women,269,610,50.08%
769,Men Black Casual,3.7,Men,315,499,36.87%
770,Premium Elegent Classy,4.7,Men,349,999,65.07%
771,1312 Casuals For,3.9,Men,284,699,59.37%
772,"Training,Walking,Gym,Sports,Running, Running Shoes",3.8,Women,474,1599,70.36%
773,"Perfect Stylish,Trending High",4.3,Women,365,999,63.46%
774,Sneakers For Men,4.1,Men,221,499,55.71%
775,RODEO-2 Running Shoes,4.2,Men,873,999,12.61%
776,Wedding And party,4.4,Men,399,699,42.92%
777,Sneakers For Women,4.8,Women,664,999,33.53%
778,New Fashionable And,4.1,Women,499,999,50.05%
779,Lightweight Pack Of,4,Men,199,599,66.78%
780,Perfect Stylish Girls,3.9,Women,399,999,60.06%
781,Slip On For,3.9,Men,319,999,68.07%
782,Jutis For Women,3.9,Women,199,599,66.78%
783,Slippers,3.8,Women,349,599,41.74%
784,DRAGON LADIES Running,4.1,Women,1499,1699,11.77%
785,Men Brown Flats,4.1,Men,268,349,23.21%
786,Women Brown Wedges,4.1,Women,243,269,9.67%
787,Running Shoes For,3.9,Men,436,999,56.36%
788,Flip Flops,3.7,Women,199,499,60.12%
789,Mojari Jutis For,3.9,Women,275,499,44.89%
790,Zipper Boots For,3.6,Women,699,999,30.03%
791,Women Black Heels,4,Women,569,999,43.04%
792,Women Beige Flats,4.1,Women,382,669,42.90%
793,Women SL-123 Magenta,4.3,Women,836,899,7.01%
794,Dancing Shoes For,4,Men,569,999,43.04%
795,Women Copper Wedges,4,Women,448,999,55.16%
796,0257 Slip On,3.9,Men,322,999,67.77%
797,Women Copper Wedges,4,Women,358,999,64.16%
798,BLACK LEATHER NAGRA,4.4,Men,398,999,60.16%
799,Women Tan Flats,4.1,Women,360,899,59.96%
800,Sneakers For Men,3.9,Men,398,699,43.06%
801,Running Shoes For,4.1,Men,590,1499,60.64%
802,RC3527 003 Derby,4,Men,1935,4299,54.99%
803,Men Black Sandal,4.5,Men,379,1091,62.06%
804,Flip Flops,3.3,Women,169,499,66.13%
805,Women Black Bellies,4,Women,372,999,62.76%
806,Men White Sneakers,4.2,Men,630,749,15.89%
807,high top Sneakers,4.1,Men,450,999,54.96%
808,ALEXA Running Shoes,4.3,Women,1400,1699,17.60%
809,Running Shoes For,3.5,Men,378,1299,70.90%
810,Women Red Flats,4.2,Women,272,699,61.09%
811,Boots For Women,4.5,Women,1589,5299,70.01%
812,Casuals For Women,3.9,Women,298,599,50.25%
813,Running Shoes For,4.1,Men,329,999,67.07%
814,Women Grey Flats,4.1,Women,335,499,32.87%
815,DRAGON LADIES Running,4.1,Women,1499,1699,11.77%
816,Women White Flats,3.5,Women,319,499,36.07%
817,Men Blue Sandal,3.6,Men,1047,2299,54.46%
818,Boots For Women,4.3,Women,499,999,50.05%
819,Jutis For Women,4.1,Women,189,499,62.12%
820,Combo-(2)-1044-993 Sneakers For,4,Women,585,998,41.38%
821,Mojaris For Men,3.7,Men,379,999,62.06%
822,Sports Sandals Slippers,4.3,Men,1048,3495,70.01%
823,Sneakers For Women,3.8,Women,284,499,43.09%
824,Jutis For Men,4.4,Men,749,999,25.03%
825,Women Black Flats,4.1,,536,766,44.49%
826,Targaryen Lace Up,3.9,Men,949,2399,60.44%
827,Women Brown Wedges,3.8,Women,399,999,60.06%
828,Women Pink Bellies,4,Women,372,999,62.76%
829,"Perfect Stylish,Trending High",4.2,Women,355,999,64.46%
830,Men Brown Sandal,3.3,Men,899,1499,40.03%
831,Sneaker-03 Black Red,4.1,Men,854,1499,43.03%
832,Training & Gym,3.9,Men,379,999,62.06%
833,Oxford For Men,5,Men,770,1399,44.96%
834,Women Navy Flats,4.2,Women,299,379,21.11%
835,Lace Up For,4,Men,949,2999,68.36%
836,Leather Casual Stylish,4.3,Women,395,999,60.46%
837,Men Brown Sandal,4,Men,1330,3999,66.74%
838,Men's White Printed,4.2,Men,499,999,50.05%
839,Women Beige Wedges,4.3,Women,599,1499,60.04%
840,Women Brown Wedges,4.1,Women,243,269,9.67%
841,Slip On For,4,Men,379,999,62.06%
842,Men Hawaii Chappal,3.8,Men,228,899,74.64%
843,Slides,3.9,,2110,2995,29.55%
844,Oxford Office wear,3.9,Men,649,699,7.15%
845,Slippers,4.1,Women,599,1199,50.04%
846,WoudLand By Zixer,4,Men,499,999,50.05%
847,Sneakers For Women,4.2,Women,549,999,45.05%
848,Women Black Heels,4,Women,549,999,45.05%
849,Combo Pack of,4.1,Men,579,1996,70.99%
850,Amazon Brand -,4.5,Men,399,399,0.00%
851,Running Shoes For,4.4,Women,2217,3695,40.00%
852,Sneakers For Men,3.8,Men,399,999,60.06%
853,Slip On For,4.1,Men,499,999,50.05%
854,Vigor X Mu,4.3,,1440,3999,63.99%
855,Women Brown Wedges,4.3,Women,989,3299,70.02%
856,Men's Black Wedding,3.5,Men,474,999,52.55%
857,1044 Canvas Shoes,3.9,Women,387,499,22.44%
858,Lace Up For,4.1,Men,399,999,60.06%
859,SFG-204 Flip Flops,4.2,Men,259,284,8.80%
860,Riya-04 Grey Peach,4.1,Women,524,539,2.78%
861,Women Gold Wedges,4.2,Women,599,999,40.04%
862,For Men (Navy),3.9,Men,699,1497,53.31%
863,Mojaris For Women,4.5,Women,199,799,75.09%
864,Women SL-123 Grey,4.3,Women,849,899,5.56%
865,Women Multicolor Heels,3.8,Women,699,999,30.03%
866,Awesome Lace Up,4.3,Men,1879,2890,34.98%
867,SL 164 Walking,4.4,Women,899,999,10.01%
868,Women Pink Heels,4.1,Women,425,999,57.46%
869,Women Off White,4.3,Women,441,999,55.86%
870,Lace Up For,4,Men,1019,3155,68.36%
871,Mojaris For Women,4,Women,199,499,60.12%
872,Flash Cat IDP,4.2,Men,853,1399,39.03%
873,Women's Yellow Ethnic,4,Women,255,499,48.90%
874,Myshtezia Presents Women's/Ladies/Female/Girls,4.2,Women,465,999,53.45%
875,Women Black Bellies,3.9,Women,599,999,40.04%
876,Jalsa Jutti For,3.6,Men,409,899,54.51%
877,Women SL-124 Grey,4.3,Women,902,1122,15.92%
878,Bella Toes Women,4,Women,699,699,0.00%
879,New Trending Sports,4,Men,290,499,41.88%
880,Women Blue Wedges,4.2,Women,599,999,40.04%
881,"Women Beige, Gold,",4.3,Women,480,1249,61.57%
882,Ankle Length Stylish,3.9,Men,499,999,50.05%
883,Stamp IDP Flip,4.3,Men,1047,1499,30.15%
884,Slip On For,4,Men,404,999,59.56%
885,Tryfeet Stylish Fancy,4,Women,499,945,47.20%
886,Sneakers For Women,3.8,Women,299,1299,76.98%
887,Slippers,4.8,Women,595,799,25.53%
888,Men Blue Sandal,4.2,,2396,2995,20.00%
889,Women SL-88 Grey,4.3,Women,840,999,15.92%
890,SOLAR FUSE Walking,4.4,Women,3759,5499,31.64%
891,Lace Up For,3.7,Men,426,999,57.36%
892,Shark Sports Running,3.9,Women,559,999,44.04%
893,Women Red Flats,4.1,Women,185,275,32.73%
894,Women Brown Bellies,4,Women,424,999,57.56%
895,jute-bellie Bellies For,3.6,Women,291,999,70.87%
896,Mojaris For Men,3.9,Men,559,1399,60.04%
897,Men Green Casual,4.2,Men,2386,2695,11.47%
898,"Women Maroon, Maroon",3.2,Women,569,799,28.79%
899,Slides,4.6,Women,595,799,25.53%
900,Women Black Heels,4,Women,599,999,40.04%
901,Blocks Sports Running,4.1,Women,499,1299,61.59%
902,DRAGON LADIES Running,4.1,Women,1561,1541,11.77%
903,Women Black Heels,4,Women,166,499,66.73%
904,Women White Heels,3.9,Women,439,999,56.06%
905,Women Casual Orthocure,3.9,Women,299,399,25.06%
906,Women Silver Flats,3.9,Women,289,699,58.66%
907,Women Red Wedges,3.8,Women,395,599,34.06%
908,"Men Red, Black",4.2,Men,588,699,15.88%
909,RC3512 003 Slip,4.2,Men,1850,3699,49.99%
910,Awesome Derby For,3.8,Men,2195,3990,44.99%
911,Solwin Light Weight,2.7,Men,349,499,30.06%
912,Walking Shoes For,4.2,Women,597,999,40.24%
913,Stylish Boots For,4,Women,499,999,50.05%
914,CLAIRE (Collector's Edition),4.4,Women,1049,1299,19.25%
915,Lazard Jutis For,4,Men,728,899,19.02%
916,Aqua-lite Running Shoes,3.8,Men,512,999,48.75%
917,Sneakers For Women,4.3,Women,463,1099,57.87%
918,Women Blue Bellies,3.9,Women,382,699,45.35%
919,Slippers,3.8,Men,359,999,64.06%
920,Women Black Flats,4,Women,313,799,60.83%
921,Women's/Ladies/Female/Girls Trendy Fashionable,4.1,Women,449,999,55.06%
922,Latest Collection Women,4,Women,238,499,52.30%
923,Rockey Boots For,3.5,Women,759,1999,62.03%
924,Synthetic Leather Casual,4.1,Women,398,999,60.16%
925,Loafer-Plain Slip On,3.8,Men,599,999,40.04%
926,BLT-02 Grey Blue,4,Men,474,599,20.87%
927,Lace Up For,4,Men,474,999,52.55%
928,Boots For Women,3.8,Women,399,499,20.04%
929,Women Brown Flats,4.2,Women,249,599,58.43%
930,Men Brown Sandal,3.7,Men,549,1599,65.67%
931,DECENT LOOK Boots,3.9,Women,499,1199,58.38%
932,Running Shoe For,4.8,Women,5037,7995,37.00%
933,Fashion Outdoor Canvas,3.8,Men,449,1499,70.05%
934,Walking Shoes For,4.4,Women,958,3195,70.02%
935,Pack of 2,3.8,Men,389,998,61.02%
936,Jutis For Women,4.1,Women,295,999,70.47%
937,Women Multicolor Flats,3.9,Women,385,999,61.46%
938,708 Belly Bellies,4,Women,459,699,34.33%
939,Air Max Advantage,4.3,Men,4547,6495,29.99%
940,Slippers,3.9,Women,149,229,34.93%
941,Slippers,4.3,Women,475,499,4.81%
942,Women Red Wedges,4.6,Women,474,1299,63.51%
943,Women Brown Wedges,4.1,Women,1743,2490,30.00%
944,Boots For Men,4.3,,450,999,54.96%
945,Synthetic Leather Casual,4.3,Women,397,999,60.26%
946,Smart Formal Lace,3.8,Men,450,997,37.55%
947,Women Black Wedges,4.2,Women,251,279,10.04%
948,Elasto-02 Navy Pink,4.2,Women,699,1499,53.37%
949,Latest Stylish Casual,4,Men,379,999,62.06%
950,Women Pink Flats,4,Women,699,999,30.03%
951,Slides,3.7,Women,299,599,50.08%
952,Karnaaz Men's Lace-up,4.2,Men,399,499,20.04%
953,Women Pink Bellies,3.8,Women,279,499,44.09%
954,"Women Pink, White",3.6,Women,249,499,50.10%
955,Women Beige Flats,4.3,,850,999,14.91%
956,SFG-48 Slippers,4,Men,425,539,3.06%
957,Women Black Wedges,3.3,Women,314,449,30.07%
958,Slip On For,4.3,Men,2068,6895,70.01%
